endTime,artistName,trackName,msPlayed
2022-03-21 16:56,Wang Jun Qi,"我多喜歡你,你會知道(網劇<致我們單純的小美好>推廣曲)",3669
2022-03-21 16:56,S.H.E,中国话,194026
2022-03-21 16:59,段奧娟,"一起走的幸福 (電視劇《親愛的, 熱愛的》插曲)",186000
2022-03-21 17:04,Kit Chan,喜欢你,265906
2022-03-21 17:08,China songs,You Have Me,223375
2022-03-21 17:11,Gao Qiuzi,[Wen Qing] woodland,233863
2022-03-21 17:15,音阙诗听,芒种,216000
2022-03-21 17:18,新乐尘符,123我爱你,199530
2022-03-21 17:19,新乐尘符,巧克力,2453
2022-03-21 17:19,Xiao Zhan,余年,4437
2022-03-21 17:19,愛寫歌的小田,枕邊童話,1429
2022-03-21 17:19,周思涵,我要变好看,1450
2022-03-21 17:19,Hua Chen Yu,好想愛這個世界啊,16497
2022-03-21 17:19,Ren Ran,飞鸟和蝉,1024
2022-03-21 17:19,F*yy,万有引力,4906
2022-03-21 17:19,Sue,時候,1194
2022-03-21 17:19,周深,化身孤岛的鲸,1109
2022-03-21 17:19,Ice Paper,心如止水,895
2022-03-21 17:19,Steve Chou,黃昏,1280
2022-03-21 17:19,Steve Chou,黃昏,1343
2022-03-21 17:19,Wang Jun Qi,"我多喜歡你,你會知道(網劇<致我們單純的小美好>推廣曲)",853
2022-03-21 17:19,China songs,Downwind,1429
2022-03-21 17:19,小潘潘,學貓叫(Remix版),981
2022-03-21 17:19,Jay Chou,安靜,1045
2022-03-21 17:22,Wang Jun Qi,"我多喜歡你,你會知道(網劇<致我們單純的小美好>推廣曲)",199679
2022-03-21 17:27,Sue,時候,247139
2022-03-21 17:30,徐艺洋,会不会再见,199897
2022-03-21 17:34,Gao Qiuzi,[Wen Qing] woodland,233863
2022-03-21 17:39,Jay Chou,髮如雪,299626
2022-03-21 17:43,China songs,You Have Me,223375
2022-03-21 17:43,黃冠筑,Ten Years of Hits - Mandarin Version,52937
2022-03-21 19:08,TWICE,The Feels,201744
2022-03-21 19:17,TWICE,The Feels,215265
2022-03-21 19:17,IU,Celebrity,21269
2022-03-21 19:22,China songs,Never Stop,181653
2022-03-21 19:34,China songs,Never Stop,2197
2022-03-21 23:11,徐艺洋,会不会再见,199897
2022-03-21 23:15,徐艺洋,Super Power,189054
2022-03-21 23:20,Crowd Lu,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,320165
2022-03-21 23:23,Jackson Wang,過 (Should've Let Go),203786
2022-03-21 23:24,Lu Han,咖啡 (LH x KW),789
2022-03-21 23:24,Ice Paper,心如止水,874
2022-03-21 23:24,黃冠筑,Ten Years of Hits - Mandarin Version,7664
2022-03-21 23:24,新乐尘符,123我爱你,1343
2022-03-21 23:27,新乐尘符,123我爱你,199530
2022-03-21 23:30,Lu Han,咖啡 (LH x KW),194683
2022-03-21 23:35,吴亦凡,贰叁,320618
2022-03-21 23:40,F*yy,万有引力,243783
2022-03-21 23:44,Baozhai Mezhong,四季予你,248917
2022-03-21 23:49,Ren Ran,飞鸟和蝉,296006
2022-03-21 23:54,Eric Chou,我很快樂,296987
2022-03-21 23:57,WayV,Turn Back Time,218680
2022-03-22 00:01,傲七爺,是想你的聲音啊,234811
2022-03-22 00:05,音阙诗听,芒种,216000
2022-03-22 00:08,齐悦,Wanan,194285
2022-03-22 00:10,Steve Chou,黃昏,137125
2022-03-22 15:51,Krystal Chan,风的话 - 《我的小确幸》影视剧片头主题曲,103808
2022-03-22 15:54,Lewis Capaldi,Someone You Loved,175189
2022-03-22 15:58,LilyPichu,dreamy night,245876
2022-03-22 16:21,Hans.,Froyo (feat. Clairo & Aso),18754
2022-03-22 17:15,Sue,時候,1856
2022-03-22 17:15,高瀚宇,Miracle,938
2022-03-22 17:19,Jay Chou,告白氣球,215146
2022-03-22 17:23,Twins,老鼠愛大米,262480
2022-03-22 17:24,段奧娟,"一起走的幸福 (電視劇《親愛的, 熱愛的》插曲)",8263
2022-03-22 17:24,新乐尘符,123我爱你,917
2022-03-22 17:27,Cyndi Wang,Honey,832
2022-03-22 17:27,愛寫歌的小田,枕邊童話,0
2022-03-22 17:27,China songs,Downwind,1002
2022-03-22 17:27,Krystal Chan,[Yicheng Group] Gu Cheng,232941
2022-03-22 17:28,徐艺洋,皮埃罗,853
2022-03-22 17:28,Hua Chen Yu,異類,1023
2022-03-22 17:28,Baozhai Mezhong,講個笑話,1023
2022-03-22 17:28,周深,大魚 - 唱片版,703
2022-03-22 17:28,Priscilla Chan,飄雪,1130
2022-03-22 17:28,傲七爺,是想你的聲音啊,1151
2022-03-22 17:28,Jay Chou,髮如雪,789
2022-03-22 17:28,Michael Wong,童話,704
2022-03-22 17:28,Fei Yu-ching,一翦梅,1088
2022-03-22 17:28,小潘潘,學貓叫(Remix版),1087
2022-03-22 17:28,Elva Hsiao,瀟灑小姐,746
2022-03-22 17:31,Hua Chen Yu,異類,208013
2022-03-22 17:31,Elva Hsiao,瀟灑小姐,16340
2022-03-22 17:35,Krystal Chan,风的话 - 《我的小确幸》影视剧片头主题曲,195744
2022-03-22 17:39,Rachel Liang,那女孩對我說,268875
2022-03-22 17:40,唐嫣,天赋,853
2022-03-22 17:40,吴亦凡,大碗宽面,22935
2022-03-22 17:40,S.H.E,Ring Ring Ring,810
2022-03-22 17:40,NSZX,Yume To Hazakura - Chinese,1151
2022-03-22 17:40,Baozhai Mezhong,四季予你,1280
2022-03-22 17:44,周深,[Xue Yang] Huang Cheng Du,249207
2022-03-22 17:44,Crowd Lu,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,853
2022-03-22 17:44,Steve Chou,黃昏,2836
2022-03-22 17:47,徐艺洋,会不会再见,199897
2022-03-22 17:51,China songs,Never Stop,211022
2022-03-22 17:51,WayV,Turn Back Time,39749
2022-03-22 17:56,Kit Chan,喜欢你,265906
2022-03-22 18:01,Ren Ran,飞鸟和蝉,296006
2022-03-22 18:07,Hu Xia,那些年,369866
2022-03-22 18:11,黃冠筑,Ten Years of Hits - Mandarin Version,273750
2022-03-22 18:15,China songs,When I Was Eighteen,182508
2022-03-22 18:20,Jay Chou,安靜,334240
2022-03-22 18:23,S.H.E,中国话,194026
2022-03-22 18:25,SING女團,SING-Moonlight Thoughts,100055
2022-03-22 22:37,SING女團,SING-Moonlight Thoughts,131384
2022-03-22 22:41,Silence Wang,有点甜,221971
2022-03-22 22:53,Silence Wang,有点甜,13245
2022-03-22 22:57,Ice Paper,心如止水,243750
2022-03-22 23:00,連淮偉,愛是,197045
2022-03-22 23:05,Eric Chou,我很快樂,296987
2022-03-22 23:09,小潘潘,學貓叫,209218
2022-03-22 23:12,Wang Jun Qi,"我多喜歡你,你會知道(網劇<致我們單純的小美好>推廣曲)",199679
2022-03-22 23:16,Baozhai Mezhong,多想在平庸的生活擁抱你,237819
2022-03-24 16:25,Gao Qiuzi,[Wen Qing] woodland,4224
2022-03-24 16:25,China songs,Never Stop,3989
2022-03-24 16:25,莫宰羊,未接來電,2517
2022-03-24 16:29,China songs,Never Stop,211022
2022-03-24 16:29,China songs,Downwind,4626
2022-03-24 16:33,China songs,You Have Me,260837
2022-03-24 16:36,China songs,When I Was Eighteen,182508
2022-03-24 16:37,满舒克,笑看江湖 - 网剧《山河令》江湖推广曲,1280
2022-03-24 16:37,Baozhai Mezhong,多想在平庸的生活擁抱你,7963
2022-03-24 16:37,Hu Xia,无题 - 网剧《山河令》插曲,1749
2022-03-24 16:40,Hua Chen Yu,異類,1301
2022-03-24 16:40,Krystal Chan,风的话 - 《我的小确幸》影视剧片头主题曲,195744
2022-03-24 16:40,S.H.E,中国话,8171
2022-03-24 16:43,愛寫歌的小田,枕邊童話,4470
2022-03-24 16:43,連淮偉,愛是,191
2022-03-24 16:43,Wang Jun Qi,"我多喜歡你,你會知道(網劇<致我們單純的小美好>推廣曲)",199679
2022-03-24 16:43,段奧娟,"一起走的幸福 (電視劇《親愛的, 熱愛的》插曲)",2858
2022-03-24 16:44,Kit Chan,喜欢你,1920
2022-03-24 16:44,阿悠悠,旧梦一场,3370
2022-03-24 16:44,阿悠悠,旧梦一场,618
2022-03-24 16:48,Kit Chan,喜欢你,265906
2022-03-24 16:49,黃冠筑,Ten Years of Hits - Mandarin Version,84782
2022-03-24 16:49,音阙诗听,芒种,853
2022-03-24 16:49,Baozhai Mezhong,四季予你,1386
2022-03-24 16:50,TIA RAY,不虧不欠,2325
2022-03-24 16:50,Xiao Zhan,[Theme Song] Wu Ji - Chorus Edition,1365
2022-03-24 16:50,Steve Chou,黃昏,831
2022-03-24 16:50,沈以誠,雨 (電視劇《以家人之名》插曲),981
2022-03-24 16:54,Xiao Zhan,[Theme Song] Wu Ji - Chorus Edition,253133
2022-03-24 17:00,Steve Chou,黃昏,344200
2022-03-24 17:04,小星星Aurora,坠落星空,236662
2022-03-24 17:07,新乐尘符,123我爱你,199530
2022-03-24 17:11,TIA RAY,阿楚姑娘,248828
2022-03-24 17:11,Wen Wei,Teenage Dream,16669
2022-03-24 17:11,Yin Lin,[Interlude] Yi Nan Ping,1173
2022-03-24 17:11,罗云熙,缘起 - 电视剧《月上重火》插曲,5951
2022-03-24 17:15,Gao Qiuzi,[Wen Qing] woodland,233863
2022-03-24 17:19,SING女團,SING-Moonlight Thoughts,231446
2022-03-24 17:22,愛寫歌的小田,枕邊童話,190954
2022-03-24 17:27,Eric Chou,我很快樂,296987
2022-03-24 17:30,徐艺洋,皮埃罗,186141
2022-03-24 17:34,齐悦,Wanan,194285
2022-03-24 17:38,Michael Wong,童話,246000
2022-03-24 17:42,Hua Chen Yu,異類,4052
2022-03-24 17:42,唐嫣,天赋,1066
2022-03-24 17:42,Baozhai Mezhong,講個笑話,1258
2022-03-24 17:42,Crowd Lu,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,1280
2022-03-24 17:42,S.H.E,Ring Ring Ring,704
2022-03-24 17:42,徐紫茵,Say Yes,1514
2022-03-24 17:42,段奧娟,"一起走的幸福 (電視劇《親愛的, 熱愛的》插曲)",618
2022-03-24 17:42,Silence Wang,有点甜,235200
2022-03-24 17:42,Fei Yu-ching,一翦梅,789
2022-03-24 17:42,莫宰羊,未接來電,896
2022-03-24 17:42,小潘潘,學貓叫(Remix版),789
2022-03-24 17:42,新乐尘符,123我爱你,874
2022-03-24 17:42,S.H.E,中国话,981
2022-03-24 17:47,Will Pan,不得不愛,281413
2022-03-24 17:48,傲七爺,是想你的聲音啊,65926
2022-03-25 17:01,Alex & Sierra,Little Do You Know,189018
2022-03-25 17:05,Alex & Sierra,Little Do You Know,216346
2022-03-25 17:09,Alex & Sierra,Little Do You Know,176128
2022-03-25 17:16,Ariana DeBose,Blow Us All Away,2684
2022-03-25 17:16,Phillipa Soo,Burn,252163
2022-03-25 17:16,Drew Gehling,You Matter to Me,917
2022-03-25 17:17,Jessie Mueller,She Used to Be Mine,105408
2022-03-25 17:21,Clinton Kane,I GUESS I'M IN LOVE,206229
2022-03-25 19:18,Hua Chen Yu,異類,2154
2022-03-25 19:18,A-Lin,天若有情 - 電視劇「錦繡未央」主題曲,1408
2022-03-25 19:21,China songs,When I Was Eighteen,182508
2022-03-25 19:25,Michael Wong,約定 - 2016 Live Version,233666
2022-03-25 19:28,徐艺洋,会不会再见,199897
2022-03-25 19:32,China songs,You Have Me,223375
2022-03-25 19:36,Z.TAO,冰激凌,228311
2022-03-25 19:36,Ice Paper,心如止水,874
2022-03-25 19:36,Hai Lin,Wu Ji - Piano Ver.,5451
2022-03-25 19:41,Will Pan,不得不愛,281413
2022-03-25 19:44,音阙诗听,芒种,216000
2022-03-25 19:45,Elva Hsiao,瀟灑小姐,2218
2022-03-25 19:45,Hu Xia,无题 - 网剧《山河令》插曲,13479
2022-03-25 19:51,Hu Xia,那些年,369866
2022-03-25 19:54,Jackson Wang,過 (Should've Let Go),203786
2022-03-25 19:59,Baozhai Mezhong,多想在平庸的生活擁抱你,269936
2022-03-25 20:00,NSZX,Yume To Hazakura - Chinese,95901
2022-03-25 21:09,NSZX,Yume To Hazakura - Chinese,2112
2022-03-25 21:09,黃冠筑,Ten Years of Hits - Mandarin Version,1023
2022-03-25 21:09,Wang Jun Qi,"我多喜歡你,你會知道(網劇<致我們單純的小美好>推廣曲)",874
2022-03-25 21:12,愛寫歌的小田,枕邊童話,3457
2022-03-25 21:12,Krystal Chan,风的话 - 《我的小确幸》影视剧片头主题曲,195744
2022-03-25 21:15,徐艺洋,皮埃罗,186141
2022-03-25 21:20,Rachel Liang,那女孩對我說,268875
2022-03-25 21:23,Lu Han,咖啡 (LH x KW),194683
2022-03-25 21:26,Jay Chou,青花瓷,6816
2022-03-25 21:26,徐艺洋,Super Power,6613
2022-03-25 21:26,S.H.E,中国话,194026
2022-03-25 21:31,Kit Chan,喜欢你,265906
2022-03-25 21:36,Ren Ran,飞鸟和蝉,296006
2022-03-25 21:38,Joyce Chu,I Miss You,158160
2022-03-25 21:43,Baozhai Mezhong,四季予你,248917
2022-03-25 21:46,莫宰羊,未接來電,232741
2022-03-26 01:57,Clinton Kane,I GUESS I'M IN LOVE,4501
2022-04-15 02:04,Yu-Peng Chen,Rite of Battle,2140
2022-04-15 02:04,Rosario Dawson,Seasons of Love,7660
2022-04-15 02:08,Rosario Dawson,Seasons of Love,206120
2022-04-16 16:38,TWICE,The Feels,198053
2022-04-16 16:38,Okieriete Onaodowan,The Story of Tonight - Reprise,1578
2022-04-16 16:38,WONWOO,Bittersweet (feat. LeeHi),9429
2022-04-16 16:38,IU,Celebrity,20437
2022-04-16 16:43,Christopher Jackson,Cabinet Battle #2,768
2022-04-16 16:43,Christopher Jackson,Cabinet Battle #2,810
2022-04-16 16:43,Original Broadway Cast of Hamilton,Stay Alive,853
2022-04-16 16:43,Jonathan Groff,You'll Be Back,1749
2022-04-16 16:43,Jonathan Groff,I Know Him,1472
2022-04-16 16:43,Leslie Odom Jr.,The Room Where It Happens,960
2022-04-16 16:43,Lin-Manuel Miranda,Ten Duel Commandments,810
2022-04-16 16:43,Leslie Odom Jr.,Alexander Hamilton,1898
2022-04-16 16:43,Leslie Odom Jr.,Alexander Hamilton,703
2022-04-16 16:43,Leslie Odom Jr.,The World Was Wide Enough,10035
2022-04-16 16:43,Drew Gehling,You Matter to Me,261186
2022-04-16 16:47,Daveed Diggs,The Election of 1800,661
2022-04-16 16:47,Lin-Manuel Miranda,Ten Duel Commandments,3594
2022-04-16 16:47,Leslie Odom Jr.,Alexander Hamilton,236737
2022-04-16 16:51,Emma Stone,Someone In The Crowd,259613
2022-04-16 16:55,Kimiko Glenn,When He Sees Me,223080
2022-04-16 16:59,Billy Porter,Not My Father's Son,215805
2022-04-23 16:25,Billy Porter,Not My Father's Son,3392
2022-04-23 16:25,Kimiko Glenn,When He Sees Me,704
2022-04-23 16:31,Billy Porter,Not My Father's Son,357106
2022-04-23 16:34,Leslie Odom Jr.,Dear Theodosia,768
2022-04-23 16:34,Phillipa Soo,Burn,225240
2022-04-23 16:34,Lin-Manuel Miranda,Meet Me Inside,960
2022-04-23 16:34,Original Broadway Cast of Hamilton,Yorktown (The World Turned Upside Down),597
2022-04-23 16:34,Jessie Mueller,Bad Idea,4492
2022-04-23 16:38,Phillipa Soo,Schuyler Defeated,1407
2022-04-23 16:38,Leslie Odom Jr.,Dear Theodosia,184004
2022-04-23 16:38,Original Broadway Cast of Hamilton,Yorktown (The World Turned Upside Down),33287
2022-04-23 16:49,La La Land Cast,Another Day Of Sun,768
2022-04-23 16:49,Thayne Jasperson,Farmer Refuted,511
2022-04-23 16:49,Kristin Chenoweth,"Defying Gravity - From ""Wicked"" Original Broadway Cast Recording/2003",831
2022-04-23 16:49,Lin-Manuel Miranda,My Shot,725
2022-04-23 16:49,Phillipa Soo,Helpless,1151
2022-04-23 16:49,Daveed Diggs,What'd I Miss,725
2022-04-23 16:49,Leslie Odom Jr.,Your Obedient Servant,1280
2022-04-23 16:49,Lin-Manuel Miranda,Right Hand Man,682
2022-04-23 16:49,Original Broadway Cast of Hamilton,The Adams Administration,1024
2022-04-23 16:49,Lin-Manuel Miranda,"Aaron Burr, Sir",1087
2022-04-23 16:49,Annaleigh Ashford,The History of Wrong Guys,228093
2022-04-23 16:49,Phillipa Soo,Take a Break,661
2022-04-23 16:49,Jessie Mueller,What's Inside,1322
2022-04-23 16:49,Ryan Gosling,A Lovely Night,981
2022-04-23 16:49,Original Broadway Cast of Hamilton,"Who Lives, Who Dies, Who Tells Your Story",1316
2022-04-23 16:49,Rosario Dawson,Seasons of Love,1194
2022-04-23 16:49,Lin-Manuel Miranda,Stay Alive - Reprise,874
2022-04-23 16:49,Ziv Zaifman,A Million Dreams,1258
2022-04-23 16:49,Ryan Gosling,"City Of Stars - From ""La La Land"" Soundtrack",1365
2022-04-23 16:49,Kristin Chenoweth,"For Good - From ""Wicked"" Original Broadway Cast Recording/2003",1429
2022-04-23 16:49,Renée Elise Goldsberry,It's Quiet Uptown,1130
2022-04-23 16:49,Justin Hurwitz,Summer Montage / Madeline,682
2022-04-23 16:54,Kyle Landry,Mia and Sebastian's Theme,1151
2022-04-23 16:54,Ariana DeBose,Blow Us All Away,810
2022-04-23 16:54,Original Broadway Cast of Hamilton,The Reynolds Pamphlet,533
2022-04-23 16:54,Hugh Jackman,The Greatest Show,1194
2022-04-23 16:54,Christopher Jackson,Cabinet Battle #1,597
2022-04-23 16:54,Ryan Gosling,"City Of Stars - From ""La La Land"" Soundtrack",1178
2022-04-23 16:54,Renée Elise Goldsberry,It's Quiet Uptown,270171
2022-04-23 16:55,Sara Bareilles,She Used To Be Mine,7957
2022-04-23 16:55,Jessie Mueller,She Used to Be Mine,57557
2022-04-23 16:55,Sugar,Follow You,4032
2022-04-30 15:03,Olivia Rodrigo,drivers license,238720
2022-04-30 15:07,Lewis Capaldi,Before You Go,215106
2022-04-30 15:07,Lewis Capaldi,Before You Go,20096
2022-04-30 15:07,Sugar,Follow You,3977
2022-04-30 15:08,Sugar,Follow You,72866
2022-04-30 15:11,Lyn Lapid,Producer Man,141672
2022-04-30 15:14,Secondhand Serenade,Fall For You,185600
2022-04-30 15:14,LilyPichu,dreamy night,49007
2022-04-30 15:15,Hans.,Froyo (feat. Clairo & Aso),4053
2022-04-30 15:16,Elevate,SHEEEEESH,725
2022-04-30 15:16,Alec Benjamin,Let Me Down Slowly,110890
2022-04-30 15:16,Sarah Meow,I Know You so Well,1045
2022-04-30 15:16,Natsumiii,Last Cup of Coffee Cover,1536
2022-04-30 15:16,Olivia Rodrigo,drivers license,1194
2022-04-30 15:17,Olivia Rodrigo,traitor,23146
2022-04-30 15:36,Clinton Kane,I GUESS I'M IN LOVE,200704
2022-04-30 15:36,LilyPichu,last cup of coffee,1898
2022-04-30 15:39,Clinton Kane,I GUESS I'M IN LOVE,204093
2022-04-30 15:39,Leslie Odom Jr.,Wait for It,1151
2022-04-30 15:39,Lyn Lapid,In My Mind,16376
2022-04-30 15:39,Leslie Odom Jr.,Alexander Hamilton,981
2022-04-30 15:39,Jessie Mueller,Bad Idea,874
2022-04-30 15:39,Drew Gehling,You Matter to Me,2880
2022-04-30 15:40,Thayne Jasperson,Farmer Refuted,746
2022-04-30 15:40,Jasmine Cephas-Jones,Say No to This,853
2022-04-30 15:40,Kyle Landry,Mia and Sebastian's Theme,768
2022-04-30 15:40,Renée Elise Goldsberry,The Schuyler Sisters,960
2022-04-30 15:40,Leslie Odom Jr.,Washington on Your Side,938
2022-04-30 15:40,Leslie Odom Jr.,Your Obedient Servant,874
2022-04-30 15:40,Lin-Manuel Miranda,Right Hand Man,810
2022-04-30 15:40,Jessie Mueller,She Used to Be Mine,2858
2022-04-30 15:40,Leslie Odom Jr.,Dear Theodosia,1023
2022-04-30 15:40,Original Broadway Cast of Hamilton,The Reynolds Pamphlet,853
2022-04-30 15:40,Stephen Schwartz,"No Good Deed - From ""Wicked"" Original Broadway Cast Recording/2003",1514
2022-04-30 15:40,Leslie Odom Jr.,The Room Where It Happens,725
2022-04-30 15:40,Leslie Odom Jr.,Non-Stop,1002
2022-04-30 15:40,Original Broadway Cast of Hamilton,Yorktown (The World Turned Upside Down),4288
2022-04-30 15:40,Leslie Odom Jr.,The World Was Wide Enough,810
2022-04-30 15:40,Ryan Gosling,"City Of Stars - From ""La La Land"" Soundtrack",960
2022-04-30 15:40,Phillipa Soo,Best of Wives and Best of Women,810
2022-04-30 15:40,Renée Elise Goldsberry,It's Quiet Uptown,1023
2022-04-30 15:40,Kimiko Glenn,When He Sees Me,1066
2022-04-30 15:44,Sara Bareilles,She Used To Be Mine,250266
2022-04-30 15:44,Krystal Chan,风的话 - 《我的小确幸》影视剧片头主题曲,17578
2022-04-30 15:48,Hua Chen Yu,異類,789
2022-04-30 15:48,愛寫歌的小田,枕邊童話,960
2022-04-30 15:48,Krystal Chan,风的话 - 《我的小确幸》影视剧片头主题曲,195744
2022-04-30 15:48,Gao Qiuzi,[Wen Qing] woodland,810
2022-04-30 15:48,Wang Jun Qi,"我多喜歡你,你會知道(網劇<致我們單純的小美好>推廣曲)",1280
2022-04-30 15:48,段奧娟,"一起走的幸福 (電視劇《親愛的, 熱愛的》插曲)",1344
2022-04-30 15:48,新乐尘符,123我爱你,746
2022-04-30 15:48,S.H.E,中国话,4758
2022-04-30 15:51,China songs,When I Was Eighteen,182508
2022-04-30 15:54,Krystal Chan,风的话 - 《我的小确幸》影视剧片头主题曲,195744
2022-04-30 15:58,音阙诗听,芒种,216000
2022-04-30 16:02,Hua Chen Yu,異類,1258
2022-04-30 16:02,Kit Chan,喜欢你,265906
2022-04-30 16:02,周思涵,我要变好看,1087
2022-04-30 16:02,S.H.E,中国话,746
2022-04-30 16:02,阿悠悠,旧梦一场,16731
2022-04-30 16:03,唐嫣,天赋,1066
2022-04-30 16:03,吴亦凡,大碗宽面,1023
2022-04-30 16:03,Cyndi Wang,Honey,1002
2022-04-30 16:03,小潘潘,學貓叫,1664
2022-04-30 16:03,Steve Chou,黃昏,917
2022-04-30 16:03,Wang Jun Qi,"我多喜歡你,你會知道(網劇<致我們單純的小美好>推廣曲)",1151
2022-04-30 16:03,G.E.M.,我的秘密 (MySecret),810
2022-04-30 16:03,新乐尘符,123我爱你,938
2022-04-30 16:06,China songs,You Have Me,223375
2022-04-30 16:07,A-Lin,天若有情 - 電視劇「錦繡未央」主題曲,896
2022-04-30 16:07,Gao Qiuzi,[Wen Qing] woodland,1322
2022-04-30 16:07,徐紫茵,Say Yes,1130
2022-04-30 16:07,Sue,時候,789
2022-04-30 16:07,徐艺洋,Super Power,2133
2022-04-30 16:07,Will Pan,不得不愛,682
2022-04-30 16:07,Jackson Wang,過 (Should've Let Go),38353
2022-04-30 16:07,段奧娟,"一起走的幸福 (電視劇《親愛的, 熱愛的》插曲)",1152
2022-04-30 16:07,Elva Hsiao,瀟灑小姐,874
2022-04-30 16:09,China songs,Never Stop,102037
2022-04-30 16:29,S.H.E,Ring Ring Ring,4223
2022-04-30 16:29,China songs,Never Stop,108982
2022-04-30 16:33,China songs,Downwind,221216
2022-04-30 16:37,愛寫歌的小田,枕邊童話,4820
2022-04-30 16:37,吴亦凡,贰叁,1450
2022-04-30 16:37,莫宰羊,未接來電,917
2022-04-30 16:37,WayV,Turn Back Time,218680
2022-04-30 16:41,高瀚宇,Miracle,789
2022-04-30 16:41,Baozhai Mezhong,四季予你,1365
2022-04-30 16:41,Jay Chou,告白氣球,215146
2022-04-30 16:41,小潘潘,學貓叫(Remix版),609
2022-04-30 16:45,Kit Chan,喜欢你,265906
2022-04-30 16:45,傲七爺,是想你的聲音啊,1258
2022-04-30 16:45,Hu Xia,那些年,1087
2022-04-30 16:45,Fei Yu-ching,一翦梅,4334
2022-04-30 16:47,Joyce Chu,I Miss You,123114
2022-04-30 19:04,TIA RAY,阿楚姑娘,2560
2022-04-30 19:04,Baozhai Mezhong,講個笑話,874
2022-04-30 19:04,Eric Chou,我很快樂,895
2022-04-30 19:04,愛寫歌的小田,枕邊童話,810
2022-04-30 19:04,Crowd Lu,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,1237
2022-04-30 19:04,希林娜依•高,颗粒季,746
2022-04-30 19:04,王以綸,Sometimes,831
2022-04-30 19:04,Baozhai Mezhong,多想在平庸的生活擁抱你,768
2022-04-30 19:04,Hu Xia,那些年,1450
2022-04-30 19:04,Michael Wong,童話,768
2022-04-30 19:04,音阙诗听,芒种,256
2022-04-30 19:04,Fei Yu-ching,一翦梅,1322
2022-04-30 19:04,Jay Chou,安靜,1002
2022-04-30 19:04,Hu Xia,无题 - 网剧《山河令》插曲,746
2022-04-30 19:05,Cyndi Wang,Honey,725
2022-04-30 19:05,Krystal Chan,风的话 - 《我的小确幸》影视剧片头主题曲,767
2022-04-30 19:05,Ren Ran,飞鸟和蝉,831
2022-04-30 19:05,F*yy,万有引力,981
2022-04-30 19:05,Will Pan,不得不愛,1109
2022-04-30 19:05,Twins,老鼠愛大米,853
2022-04-30 19:05,Hai Lin,Wu Ji - Piano Ver.,960
2022-04-30 19:08,Z.TAO,冰激凌,1322
2022-04-30 19:08,Cyndi Wang,Honey,4182
2022-04-30 19:08,Krystal Chan,风的话 - 《我的小确幸》影视剧片头主题曲,195744
2022-04-30 19:08,Wang Jun Qi,"我多喜歡你,你會知道(網劇<致我們單純的小美好>推廣曲)",874
2022-04-30 19:08,吴亦凡,贰叁,853
2022-04-30 19:08,China songs,Downwind,3413
2022-04-30 19:08,段奧娟,"一起走的幸福 (電視劇《親愛的, 熱愛的》插曲)",874
2022-04-30 19:08,WayV,Turn Back Time,1408
2022-04-30 19:08,SING女團,SING-Moonlight Thoughts,2325
2022-04-30 19:12,Jay Chou,告白氣球,215146
2022-04-30 19:15,高瀚宇,Miracle,216857
2022-04-30 19:19,Ice Paper,心如止水,243750
2022-04-30 19:19,Steve Chou,黃昏,5327
2022-04-30 19:20,G.E.M.,我的秘密 (MySecret),661
2022-04-30 19:22,Joyce Chu,I Miss You,158160
2022-04-30 19:23,齐悦,Wanan,831
2022-04-30 19:23,小潘潘,學貓叫,1088
2022-04-30 19:23,Elva Hsiao,瀟灑小姐,43195
2022-04-30 19:25,周思涵,我要变好看,618
2022-04-30 19:25,徐艺洋,会不会再见,1727
2022-04-30 19:25,徐艺洋,会不会再见,113343
2022-05-01 23:36,China songs,Never Stop,211022
2022-05-01 23:40,China songs,Downwind,221216
2022-05-01 23:43,Cyndi Wang,Honey,214386
2022-05-01 23:48,满舒克,笑看江湖 - 网剧《山河令》江湖推广曲,960
2022-05-01 23:48,Hebe Tien,小幸運,4015
2022-05-01 23:48,Hu Xia,无题 - 网剧《山河令》插曲,278868
2022-05-01 23:52,TIA RAY,阿楚姑娘,248828
2022-05-01 23:56,Jackson Wang,過 (Should've Let Go),203786
2022-05-02 00:01,吴亦凡,贰叁,320618
2022-05-02 00:05,NSZX,Yume To Hazakura - Chinese,218870
2022-05-02 01:29,Twins,老鼠愛大米,262480
2022-05-02 01:32,Wang Jun Qi,"我多喜歡你,你會知道(網劇<致我們單純的小美好>推廣曲)",199679
2022-05-02 01:36,安唯綾,Come Back My Love,231392
2022-05-02 01:39,Joyce Chu,I Miss You,158160
2022-05-02 01:42,WayV,Turn Back Time,218680
2022-05-02 01:47,Kit Chan,喜欢你,265906
2022-05-02 01:51,SING女團,SING-Moonlight Thoughts,231446
2022-05-02 01:54,Michael Wong,約定 - 2016 Live Version,227579
2022-05-03 00:57,徐艺洋,会不会再见,198179
2022-05-03 01:01,周思涵,我要变好看,200531
2022-05-03 01:05,Krystal Chan,[Yicheng Group] Gu Cheng,232941
2022-05-03 01:08,China songs,You Have Me,223375
2022-05-03 01:11,徐艺洋,皮埃罗,186141
